,0,1,2,3,4,5,6,7,8,9,y
0,-0.410521576965482,-0.8363029456714104,-1.0206539413277338,-0.4537237354850239,0.37359324798052485,-0.3178620836694669,-0.8513410196506971,-0.4225922427081077,-0.6529887026902765,-0.8669424279590577,0.0
1,-0.5736915747030256,-0.32876760897418705,-0.11348885025339611,0.02281318640738034,0.8684111079044099,0.9125196740754119,0.9941297104017597,1.0449028037826864,0.9975739704849292,1.332447085122037,1.0
2,-0.5055995088359426,-0.2121045273761066,-1.229040590930007,-1.3955030781944715,-1.4564241600344043,-0.7546609289197023,-0.8939684760799478,-1.4419189347917318,-1.5619193960927753,-1.716050597404661,0.0
3,-1.5425674042410462,-1.3108914404693972,-1.19618922814036,-1.5319902392650375,-0.7096227196011686,-0.35214468485346867,-0.48441706047769967,-0.2144092549187751,-0.12297683447315984,-1.0682228776862364,0.0
4,0.8954363805780744,0.481035057791057,-0.3132276398992519,0.21889993376405908,-0.09775664216595713,-0.4788663004755479,-0.6470707892030736,-0.841648507135205,0.04156330965788214,0.13544922788774763,0.0
5,0.04479939836977431,-0.8166342999629599,-0.8486093014116431,-1.120082632663182,-0.50367887028466,-0.38677311346923937,-0.3309674453911748,0.1099206081144732,0.2308670170045646,-0.20294727264663392,0.0
6,0.08843412376690636,-0.057543293497854156,0.37236704311418894,0.20412443370992944,0.014889794193427645,-0.0233413753917425,-0.745495518916385,-0.6883108867660989,-0.5564689528247699,-1.1434260742377775,0.0
7,0.4624206863147847,0.7245611050469437,0.030524893351973167,0.12481728423691558,0.22316391352484158,0.4064041266367479,-0.31179504715746537,-0.14608091303587795,-0.8374878198066973,-1.0512095885366768,0.0
8,0.28263039859340816,-0.4368585921509307,-0.8583621442091734,-0.3617770169444382,-0.07797073274736661,-0.4937147766371107,-0.5552623321948061,-0.13299658841709727,0.37803897611741,0.31247289346577384,1.0
9,0.3573784370529216,0.467722677038745,0.8262214397092034,0.6801807238919683,0.8082519392147374,0.6358637927992095,-0.2692506424742621,-0.35552212787465765,-0.45788050178390555,-0.0974340890823003,0.0
10,-0.2945990394946489,-1.612596549802079,-1.2217337604952054,-1.6683359738626302,-0.42925691227892726,0.20270353839912525,0.33061598624599337,-0.07309484564271432,-0.13986851235076442,-0.749499222663131,1.0
11,-0.8418145221890253,-1.118555027643345,-0.4820673845780388,-0.6213760232015975,-0.647725189369898,-0.24592826723012837,-0.4178794516199519,-0.922579717063024,-0.9374294552772965,-1.0852497259661116,0.0
12,0.06420214964861953,-0.2256272695791978,-0.38676699607889603,-0.39651257325983585,-0.325173605511673,-0.6880430500058355,-0.8661678996820061,-0.94914862835899,-0.6531846399351239,-1.3245841373244545,0.0
13,1.1064134617560866,1.3270557483446632,1.4320540282105165,1.1237826565342706,0.516341711427474,0.5049477980107164,0.7597411880110909,-0.04265888317154672,-0.6679771786665957,0.012794115183514516,0.0
14,-0.668261145423088,-1.0618665070206148,-1.4481938059025299,-1.330106125602164,-1.6266107661367335,-1.6849940303678363,-2.1041193388216706,-2.074470899162016,-2.181565955279665,-2.1523321862500238,0.0
15,2.963867913073541,2.239528895081959,2.4799107541273857,2.3274604375062817,1.9172736369940355,2.022378355752548,1.2277278606008495,0.9170811738242679,0.8298434023181261,0.5349123722896437,1.0
16,-1.7602418267099968,-1.1805400795601961,-1.056213499881665,-0.9963618524035254,-1.249847358441254,-0.7899626849100342,-0.6611036595765091,-0.47672616919981053,-0.13391152589290028,-0.23140905483833754,0.0
17,-0.6548759711224181,-1.3048947507982076,-1.2744660288075582,-1.4348388669905876,-0.15111134711515234,0.7660013718887937,1.0697930081777793,0.261369443563543,-0.22890916080392032,0.01399725398404901,0.0
