,0,1,2,3,4,5,6,7,8,9,y
0,0.30471707975443135,-0.17907319042009046,0.16594822107987872,0.5593360538328204,-0.34703407381385026,-0.8799375541087122,-0.7362194588670713,-0.8004444631472653,-0.7277234716021092,-1.0267843519113247,0.0
1,0.8793979748628286,1.1304898219401154,1.0462229535301877,1.432953708794016,1.4934409357183984,0.9695399412811372,1.033320687469724,0.5120213831494457,0.8437268538666273,0.737591968414636,1.0
2,-0.18486236354526056,-0.4631864343635317,0.1160256240309245,0.03706522201427341,-0.15334506933873868,-0.29150201852570157,-0.03032362201858271,0.1320021147912547,0.2987078777771826,0.45662761148608366,0.0
3,2.1416476008704612,1.7503306422276186,1.3520161489462252,0.8620992255074144,1.0443885083873847,1.432057270951425,1.2391829985771843,0.7490489807353844,0.3147610526572787,0.5668717689439776,1.0
4,0.7432541712034423,0.9056842107126102,0.5250268336396741,0.5737209248603595,0.5672109973932946,0.6058140469786136,0.9250796402376829,0.9300347163473505,1.1329628059955674,1.04912355885607,1.0
5,0.28911939868998415,0.5353796168887136,-0.15331784117445843,-0.27732750978303305,-0.45462544539145844,-0.687643298628257,-0.7388106955849705,-0.013299815806982133,-0.38937686777427627,0.07162356869136233,0.0
6,-1.6828697716158048,-1.6605557947954823,-1.423557798961513,-1.0256736289811708,-0.6130897873553414,-0.20596876608242073,-0.33737762437516455,-0.5051743359966198,-0.08067388615743876,-0.1559941195038185,0.0
7,-1.2756863233379219,-1.642106134988922,-1.878675481298878,-1.4741005889664056,-1.2646085910206661,-0.8371721438809693,-0.9396900403669999,-0.7766151871359446,-0.4262651376870082,-0.5184796544357584,0.0
8,0.45677523755741145,0.12257088527991114,-0.04793770607216686,-0.2095396257508259,-0.7098400799559553,-0.42658968875739434,-0.5885384563621723,-0.5242385506336962,-0.26226208520875893,-0.0413974495423934,0.0
9,0.6653851089727862,0.5559177706372859,0.31581453705637613,0.2494847208206529,-0.5109557794193579,-1.0906419042003748,-1.5581291080716635,-1.837006011592636,-1.479047864981414,-1.7258322482639905,0.0
10,-0.3781625540393897,0.22597418682833198,0.04808490343737331,0.36475199631723404,-0.07867771522108365,-0.16035809909425439,-0.558427302333836,-0.6503656637372834,-0.21904727210238725,-0.9500640616730842,0.0
11,0.43442364354585733,0.4946078257760888,0.18616308177933044,-0.4627752317778552,-0.3850571851028604,-0.5773519876076441,-0.4181955796607733,-0.36685089229107254,0.3680334286544839,0.22689738661676773,1.0
12,-1.023497492621865,-0.8430033057783115,-0.6628086438657826,-0.004071650900289724,0.3603520669453387,0.47987334852150837,1.069724956331054,0.44458265853714246,0.12126316466028832,-0.2947482410160151,1.0
13,-0.38980980315576796,-0.9509124022572185,-0.5789652829256801,-0.6179333825945722,-1.197249644661176,-1.5202053386108143,-1.2315272869061298,-0.7430436570806983,0.20161552606040706,1.451577175924583,0.0
14,0.4144094332759964,-0.05836117665161484,-0.9818624870524058,-0.766983517308738,-1.0446379737287619,-1.1212242086148039,-1.2759085968299657,-1.209687061753023,-0.62406834539617,-0.49320562738434415,0.0
15,-0.1586348370386883,-0.5942023582414558,-1.2647594942610507,-1.3502602479444672,-1.2386774935443108,-0.3441869609341492,-0.2529829174388916,0.20068159594240612,-0.03702446935051643,-0.5498270355744919,1.0
16,-0.9651167622323719,-1.1847237986624402,-0.13847297198920255,-0.4826598276212376,-0.06890487442545286,-0.4555912192486772,-0.0039688351589552825,0.16422428430432157,0.07952497921186016,0.05380450807989522,1.0
17,-0.6547876954293904,-0.39487056110814106,-0.5537062061759155,-1.0325647524465655,-1.4863483514631808,-1.2624841870941799,-0.44792584745258607,-0.3333945351692645,-0.35176832908671823,-0.19200277038306268,1.0
